cve_id,success
CVE-2017-2598,True
CVE-2017-2598,True
CVE-2016-1000338,True
CVE-2016-1000339,False
CVE-2016-1000339,True
CVE-2016-1000339,False
CVE-2016-1000339,False
CVE-2016-1000339,True
CVE-2016-1000339,True
CVE-2016-1000339,True
CVE-2016-1000339,True
CVE-2016-1000339,False
CVE-2016-1000339,True
CVE-2016-1000339,False
CVE-2016-1000339,True
CVE-2016-1000339,False
CVE-2016-1000341,True
CVE-2016-1000342,True
CVE-2016-1000343,True
CVE-2016-1000343,False
CVE-2016-1000345,True
CVE-2016-1000345,True
CVE-2016-1000345,True
CVE-2016-1000345,True
CVE-2016-1000346,True
CVE-2016-1000346,True
CVE-2016-1000346,True
CVE-2016-1000346,True
CVE-2016-1000346,True
CVE-2019-10158,True
CVE-2019-10158,True
CVE-2019-10158,True
CVE-2019-10158,True
CVE-2019-10158,True
CVE-2019-14837,False
CVE-2019-14837,False
CVE-2020-10194,False
CVE-2020-11002,True
CVE-2020-11002,True
CVE-2020-11002,True
CVE-2020-11002,True
CVE-2020-11002,False
CVE-2020-11002,True
CVE-2020-11002,True
CVE-2020-12443,True
CVE-2020-7647,False
CVE-2020-7647,False
CVE-2020-7647,False
CVE-2020-7647,True
CVE-2020-1714,True
CVE-2020-1714,True
CVE-2020-1714,True
CVE-2020-1714,True
CVE-2018-21234,True
CVE-2020-13692,False
CVE-2020-13692,True
CVE-2020-13692,True
CVE-2020-13973,True
CVE-2020-4070,True
CVE-2020-9483,True
CVE-2020-9483,True
CVE-2020-9483,True
CVE-2020-7692,True
CVE-2020-7692,True
CVE-2020-5246,True
CVE-2020-5246,True
CVE-2020-15124,True
CVE-2020-16162,True
CVE-2020-16162,False
CVE-2020-16162,False
CVE-2020-13921,True
CVE-2020-13921,True
CVE-2020-13921,True
CVE-2020-13921,True
CVE-2020-13921,True
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,False
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,False
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,False
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-46166,False
CVE-2022-46166,True
CVE-2022-46166,True
CVE-2022-3509,True
CVE-2022-3509,False
CVE-2022-41915,True
CVE-2022-41915,False
CVE-2022-45688,True
CVE-2022-45688,True
CVE-2022-45690,True
CVE-2022-45693,True
CVE-2022-45693,True
CVE-2022-45693,True
CVE-2022-45693,False
CVE-2022-45693,False
CVE-2022-4454,True
CVE-2022-4454,True
CVE-2022-4493,True
CVE-2022-4494,True
CVE-2022-4560,False
CVE-2022-4560,True
CVE-2022-4560,True
CVE-2022-4583,True
CVE-2022-4594,True
CVE-2020-36628,False
CVE-2020-28191,True
CVE-2020-28191,True
CVE-2021-4284,False
CVE-2021-4284,True
CVE-2021-4284,False
CVE-2020-36634,True
CVE-2020-36634,True
CVE-2022-4725,True
CVE-2022-4727,True
CVE-2020-36635,True
CVE-2020-36636,False
CVE-2020-36636,False
CVE-2020-36636,True
CVE-2022-4772,True
CVE-2022-23544,False
CVE-2022-23544,True
CVE-2022-23544,False
CVE-2022-23544,False
CVE-2022-23544,True
CVE-2022-23544,False
CVE-2022-41967,False
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,False
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,True
CVE-2022-41967,False
CVE-2022-41967,False
CVE-2022-41967,True
CVE-2022-4773,True
CVE-2022-4859,True
CVE-2014-125038,False
CVE-2014-125038,False
CVE-2020-36640,True
CVE-2020-36640,True
CVE-2020-36640,False
CVE-2020-36640,True
CVE-2020-36640,False
CVE-2020-36641,True
CVE-2023-22671,False
CVE-2016-15011,True
CVE-2022-4878,True
CVE-2018-25068,True
CVE-2018-25068,True
CVE-2018-25068,True
CVE-2018-25068,False
CVE-2018-25068,True
CVE-2023-22473,False
CVE-2014-125071,True
CVE-2014-125071,True
CVE-2014-125071,False
CVE-2023-22899,True
CVE-2023-22899,False
CVE-2023-22899,True
CVE-2023-22899,True
CVE-2023-22899,True
CVE-2023-22899,True
CVE-2023-22899,True
CVE-2023-22899,False
CVE-2023-22899,False
CVE-2023-22899,True
CVE-2023-22899,True
CVE-2023-22899,False
CVE-2015-10037,True
CVE-2015-10037,True
CVE-2015-10037,True
CVE-2015-10037,True
CVE-2015-10037,True
CVE-2015-10037,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,True
CVE-2014-125074,False
CVE-2014-125074,False
CVE-2014-125075,True
CVE-2014-125075,False
CVE-2014-125075,False
CVE-2014-125075,True
CVE-2014-125075,False
CVE-2014-125075,True
CVE-2014-125075,True
CVE-2022-24913,True
CVE-2022-23532,True
CVE-2022-23532,True
CVE-2022-23532,True
CVE-2015-10020,True
CVE-2015-10020,True
CVE-2015-10020,False
CVE-2015-10048,True
CVE-2015-10048,True
CVE-2015-10048,True
CVE-2015-10048,False
CVE-2016-15018,True
CVE-2016-15018,False
CVE-2016-15018,False
CVE-2016-15018,True
CVE-2016-15018,True
CVE-2016-15018,True
CVE-2016-15018,True
CVE-2016-15018,True
CVE-2018-25075,True
CVE-2013-10013,True
CVE-2013-10013,True
CVE-2015-10061,False
CVE-2015-10061,True
CVE-2015-10061,True
CVE-2015-10061,True
CVE-2015-10061,True
CVE-2015-10061,True
CVE-2016-15021,True
CVE-2016-15021,True
CVE-2016-15021,True
CVE-2016-15021,True
CVE-2010-10006,True
CVE-2015-10068,True
CVE-2014-125083,True
CVE-2015-20110,True
CVE-2023-4043,False
CVE-2023-4043,True
CVE-2023-4043,True
CVE-2023-4043,False
CVE-2023-4043,True
CVE-2023-46242,True
CVE-2023-46244,False
CVE-2023-46244,False
CVE-2023-46243,False
CVE-2023-46302,False
CVE-2023-46302,True
CVE-2023-46302,True
CVE-2023-46302,True
CVE-2023-46302,True
CVE-2023-46302,True
CVE-2023-46302,True
CVE-2023-48240,True
CVE-2023-48240,True
CVE-2023-48240,True
CVE-2023-48241,True
CVE-2023-46990,True
CVE-2023-48299,True
CVE-2023-48299,True
CVE-2023-49068,True
CVE-2017-5589,True
CVE-2014-9634,True
CVE-2014-9634,False
CVE-2015-1849,True
CVE-2017-14735,False
CVE-2017-14735,False
CVE-2017-14735,True
CVE-2012-6119,True
CVE-2013-4600,True
CVE-2013-4600,True
CVE-2013-2035,False
CVE-2013-2035,False
CVE-2013-5960,True
CVE-2013-7250,True
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,False
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-7251,False
CVE-2013-7251,True
CVE-2013-7251,True
CVE-2013-6447,True
CVE-2013-6447,True
CVE-2013-6447,True
CVE-2013-6447,False
CVE-2013-4152,True
CVE-2014-2059,True
CVE-2014-2067,True
CVE-2014-1904,False
CVE-2014-0086,False
CVE-2013-6372,True
CVE-2014-2963,True
CVE-2014-3159,True
CVE-2014-3159,False
CVE-2014-3159,True
CVE-2014-3159,True
CVE-2014-3159,False
CVE-2014-3159,True
CVE-2014-3488,True
CVE-2014-0168,False
CVE-2014-0168,True
CVE-2014-0168,False
CVE-2014-0168,False
CVE-2022-24886,True
CVE-2022-24886,True
